,id,suggestion,author,date_created,last_upvoted,comments,status,votes
911,222916,Another ui overhaul,Ammon,"09 Oct, 2021",03 Aug,2,Open,8
912,210999,Match guide,alberthallingtonianianan,"31 Aug, 2021",07 Sep,2,Open,8
913,201202,Premium lite,Josh,"02 Aug, 2021",09 Aug,1,Open,8
914,195253,Pause locations,Josh,"02 Jul, 2021",25 Oct,1,Closed,8
915,190895,Automatically refresh the chat page,Brett,"12 Jun, 2021",03 Jul,1,Closed,8
916,232160,Swipe up feedback,Sid,"12 Nov, 2021",13 Sep,0,Closed,8
917,205322,Matchmaking other users,David,"28 Aug, 2021",07 Jul,5,Closed,7
918,285645,Photo descriptions more photos,Bartholemew,13 Mar,25 Oct,4,Open,7
919,224559,Exclude certain locations,Cory,"13 Oct, 2021",21 Oct,4,Open,7
920,198315,Match reminder,Garret,"17 Jul, 2021",21 Sep,3,Open,7
921,169315,Picture suggestions,Jake,"14 Mar, 2021","26 Jul, '21",3,Closed,7
922,272690,Add a spot for special needs people,Justin,19 Jan,17 Oct,2,Open,7
923,169853,I dont like you,Alec,"15 Mar, 2021",07 Jul,2,Closed,7
924,319288,Add asl as a language option,Elizabeth Anderson,29 Jul,31 Oct,1,Open,7
925,268925,Texting vs in person,Sarah,05 Jan,20 Aug,1,Open,7
926,211582,See who took a screenshot,Shei,"04 Sep, 2021",25 Sep,1,Closed,7
927,183681,Hide me from certain names,Halsey W,"06 May, 2021",08 Jul,1,Closed,7
928,299626,Three strikes youre out,JJ,13 May,11 Sep,0,Closed,7
929,284319,Inability to screenshot,Lily,06 Mar,10 Jul,0,Open,7
930,200935,Link friends mutual profiles to one another for easy browsing,Sam,"31 Jul, 2021",09 Aug,0,Open,7
931,314355,Filter relationship goals,Enisha Cray,07 Jul,30 Sep,9,Closed,6
932,314524,Develop mutual for computersbrowser not just mobile devices,Courtney Wayment,07 Jul,10 Oct,6,Closed,6
933,188240,X miles away,Madeleine,"01 Jun, 2021",20 Aug,3,Closed,6
934,200820,Edit sent notes,Sarah Campbell,"30 Jul, 2021",03 Jul,2,Open,6
935,199469,Connect with others who served in same mission or where you live,Heather Elise Harkness,"25 Jul, 2021",13 Oct,2,Open,6
936,194908,Let me change my name,Jessica/Jessie,"01 Jul, 2021",04 Aug,2,Open,6
937,302990,Clean slate,James Franckum,27 May,21 Sep,1,Closed,6
938,220259,Better verification,Ronnie,"28 Sep, 2021",01 Sep,1,Open,6
939,188118,More profile prompts,J,"31 May, 2021",27 May,1,Open,6
940,188038,Change ux to incorporate text and pictures,Joshua,"30 May, 2021",20 Aug,1,Open,6
941,205697,Dont erase chats,Mike,"29 Aug, 2021",10 Jul,0,Closed,6
942,192615,Put people who have liked me in the front of my feed,Chad,"19 Jun, 2021",12 Oct,0,Closed,6
943,183418,List location next to name in matches and archives,Brett,"04 May, 2021",20 Aug,0,Open,6
944,203999,Recommend a swipe to a friend,Dea,"21 Aug, 2021",09 Aug,5,Closed,5
945,311004,More payment methods,Randle,24 Jun,20 Aug,2,Open,5
946,307040,Move name location age on profile photo to lower screen,Anne,10 Jun,30 Oct,2,Closed,5
947,186483,Height filter,Ella,"20 May, 2021",22 Jul,2,Closed,5
948,311374,Make no reason the default for unmatching,Tyler,26 Jun,13 Oct,1,Open,5
949,253900,Background check every profile claim,Joel,"04 Dec, 2021",25 May,1,Closed,5
950,202015,Save message as draft,Zach,"06 Aug, 2021",08 Oct,1,Open,5
951,296298,Change the x to something else,Maz,29 Apr,25 Aug,0,Open,5
952,284245,Change the screen after a match,Aaron,05 Mar,09 Jul,0,Open,5
953,200947,Make more moneys,Brenton Kloepfer,"31 Jul, 2021",19 Aug,0,Open,5
954,197187,Remove unnecessary notifications,Mac,"09 Jul, 2021",27 May,0,Open,5
955,189874,Fix people showing up twice,TJ,"08 Jun, 2021",14 Jul,0,Closed,5
956,188057,Reset undo removed deleted match matches,Dallin,"30 May, 2021",23 Feb,0,Closed,5
957,187899,Make it easier to use the date calendar to put in your birthdate,Shawn,"28 May, 2021",20 Aug,0,Open,5
958,264559,New layout problematic,Mikki,"22 Dec, 2021",17 Feb,6,Closed,4
959,326879,Filter tags interests hobbies etc,Kersten,05 Sep,13 Oct,4,Open,4
960,314493,Uber ratings for other peoples profiles,Danny,07 Jul,13 Oct,4,Open,4
961,314379,Allow appeals for a banned account,James,07 Jul,13 Oct,3,Closed,4
962,308219,Require sending a note or comment to like,Patrick,15 Jun,21 Jul,3,Closed,4
963,253882,Filter income level,Joel,"04 Dec, 2021",24 Sep,3,Closed,4
964,198980,Delete message,Rosa,"22 Jul, 2021",14 Oct,2,Open,4
965,195352,Select age range,Monica,"04 Jul, 2021",15 Oct,2,Closed,4
966,192905,Filter matches by location,Dax,"20 Jun, 2021",07 Jul,2,Closed,4
967,262981,Favorite quote,Nic,"18 Dec, 2021",12 Aug,1,Open,4
968,195213,Hide someones profile from your account,Courtney,"02 Jul, 2021",25 Sep,1,Closed,4
969,184394,Have mutual make leaving feedback or contacting admin easily accessible,Danny,"10 May, 2021",05 Jan,1,Closed,4
970,183925,Sort by distance,Alex,"07 May, 2021",20 Aug,1,Closed,4
971,168995,A mutual themed apples to apples like game called its mutual,Samuel Ambler,"12 Mar, 2021","23 Jun, '21",1,Closed,4
972,324480,Allow pictures in chat,Josh,25 Aug,16 Oct,0,Open,4
973,308118,Dont make photos full screen,lana,14 Jun,25 Oct,0,Closed,4
974,306328,Filter out inactive or hardly used profiles,Thomas F,08 Jun,25 Sep,0,Open,4
975,288069,Save conversations,Bee,25 Mar,20 Aug,0,Open,4
976,251980,Voice memo included in bio with prompt question,Adam Garaycochea,"29 Nov, 2021",09 Aug,0,Open,4
977,216093,Mark messages as unread again,Mayci,"19 Sep, 2021",20 Aug,0,Open,4
978,202351,Diversify your app store ad pictures,Sarah,"09 Aug, 2021",03 Aug,0,Open,4
979,199400,Make copying text possible at least bios,Delbert,"24 Jul, 2021","17 Dec, '21",0,Open,4
980,195353,Give referral,Jacob,"04 Jul, 2021",09 Aug,0,Closed,4
981,188393,Poke or reminder notification,James,"01 Jun, 2021",21 Sep,0,Closed,4
982,182927,Dont allow blurry pictures,Lynette Olsen,"01 May, 2021",11 Sep,0,Closed,4
983,175297,See who has premium,Mary,"31 Mar, 2021","03 May, '21",0,Closed,4
984,263612,Delete about me prompts,Cameron,"20 Dec, 2021",17 Feb,4,Open,3
985,318607,Change the school feature,Bryant,27 Jul,20 Aug,3,Open,3
986,192604,Swipe up on all button,Chad,"19 Jun, 2021",13 Oct,2,Open,3
987,335842,Require photos that are recent,Jacob Patch,10 Oct,25 Oct,1,Open,3
988,314395,Daily automated match suggestions,John,07 Jul,13 Oct,1,Open,3
989,263544,Freeze profilematches,KJ,"19 Dec, 2021",16 Aug,1,Closed,3
990,263297,Comment on peoples photos,Nicholas allen,"19 Dec, 2021",20 Aug,1,Closed,3
991,228666,Communities,Moses Lotulelei,"27 Oct, 2021",20 Aug,1,Open,3
992,195218,Height in high heals,Linda Manqana,"02 Jul, 2021",25 Sep,1,Closed,3
993,186471,Remove non active account,Radeb,"19 May, 2021",10 Jul,1,Closed,3
994,185706,Fisher interest tag,Sarah,"16 May, 2021",03 Jul,1,Open,3
995,334473,Add a time thats marked with the last time theyre active,Mel,03 Oct,yesterday,0,Open,3
996,319469,American sign language,Elizabeth Anderson,30 Jul,12 Oct,0,Open,3
997,319367,Religious views,Noel S,29 Jul,12 Sep,0,Open,3
998,317938,Login with email,Brett,23 Jul,13 Oct,0,Open,3
999,302955,Randomized question,Austin,26 May,13 Sep,0,Open,3
1000,291760,Punch in boxes for preferences,Makayla,08 Apr,11 Sep,0,Open,3
1001,277445,Move bring everyone back away from undo last action it has wasted so many hours ,Robbie,03 Feb,13 Sep,0,Open,3
1002,252702,Getting notifications about when someone votes on your suggestion,Jonathan Hansen,"02 Dec, 2021",28 Jul,0,Open,3
1003,229852,Move to archive,Hayden,"03 Nov, 2021",13 Sep,0,Open,3
1004,205017,Inactive accounts,andrade,"28 Aug, 2021",13 Oct,0,Closed,3
1005,197244,Swiped up by mistake,Robert Hernandez,"09 Jul, 2021",09 Aug,0,Closed,3
1006,194730,Separate notification types,Alan,"30 Jun, 2021",27 May,0,Open,3
1007,194183,5 swipe ups for 1 revealed like,Rodrigo Anselmo Maciel,"26 Jun, 2021",19 Jul,0,Closed,3
1008,194105,Being able to select specific countries,Rebecca,"26 Jun, 2021",09 Aug,0,Closed,3
1009,193047,Take out blur factor,Eden,"21 Jun, 2021","17 Dec, '21",0,Open,3
1010,190517,Tag match ratios,Jared,"10 Jun, 2021","25 Aug, '21",0,Open,3
1011,187200,Tutorial,Sweet Sue,"25 May, 2021",20 Aug,0,Open,3
1012,186420,Pin profile,Owen,"19 May, 2021",08 Feb,0,Open,3
1013,184920,Fix mexicos line,Kellen DeAlba,"12 May, 2021",03 Jul,0,Open,3
1014,183203,Display distance,DJ,"03 May, 2021","26 Jun, '21",0,Closed,3
1015,182641,Location in english,Theo,"29 Apr, 2021",03 Jul,0,Open,3
1016,314457,Make all mutual features free by default and funded by ads,Matt,07 Jul,08 Jul,3,Closed,2
1017,314588,Limit total number of matches you can have at once,joel,07 Jul,08 Jul,2,Closed,2
1018,314432,Video messaging option a la marco polo,Anonymous,07 Jul,07 Jul,2,Open,2
1019,314410,Make it so only swipe ups count towards swipe limit,Ania,07 Jul,07 Jul,2,Open,2
1020,314392,Mutual hosted events for meet ups,Jake,07 Jul,07 Jul,2,Open,2
1021,314384,Show home location instead of just current location,Mark Lees,07 Jul,07 Jul,2,Open,2
1022,314378,Make height filter free,Spencer Taylor,07 Jul,07 Jul,2,Closed,2
1023,310243,Get premium message in red,Andrea,22 Jun,22 Jun,2,Open,2
1024,307254,Show a countdown until you get more swipes,Jonathan Hansen,11 Jun,09 Aug,2,Open,2
1025,323444,Question game,Jason Belasknap,19 Aug,13 Oct,1,Open,2
1026,315194,About section length of words extend the limit,Marsha,10 Jul,06 Oct,1,Open,2
1027,314409,Map for your local area that shows people near you,Tanner,07 Jul,03 Oct,1,Closed,2
1028,314285,Filter by continent,Lukas,07 Jul,24 Aug,1,Open,2
1029,311006,Filter wants future children,Randle,24 Jun,07 Jul,1,Closed,2
1030,308723,Notifications on chat tab back to how many unread you have rather than how many ,Quincey,16 Jun,01 Sep,1,Open,2
1031,307288,Work on conversation glitch,Allie,11 Jun,25 Oct,1,Closed,2
1032,269463,See whos in your general area,Ty,07 Jan,15 Apr,1,Closed,2
1033,221738,Add a date andor version number when suggestions get added,Taylor,"05 Oct, 2021",03 Jul,1,Closed,2
1034,170171,Bug on the verification,Mel,"16 Mar, 2021",03 Jul,1,Open,2
1035,337158,Daily out of 100 swipe tracker,Tustin,17 Oct,19 Oct,0,Open,2
1036,336237,How to retake an account verification picture,Leandro Garcia,11 Oct,12 Oct,0,Open,2
1037,334938,Be able to add your own dates,Evin Mears,05 Oct,09 Oct,0,Open,2
1038,334579,Message translation,Neil,03 Oct,12 Oct,0,Open,2
1039,334378,Likes you tab skip button,Elle,02 Oct,18 Oct,0,Open,2
1040,330427,Add a not sure option to swiping,Becky Koyle,17 Sep,23 Oct,0,Open,2
1041,328084,View profiles without opening the chat,Kara,09 Sep,13 Oct,0,Open,2
1042,327253,Allow option to turn off international views of profile,RK,06 Sep,13 Oct,0,Open,2
1043,325958,Date they swiped on you,Ariel,01 Sep,23 Oct,0,Open,2
1044,325951,Body positive filter for body type,Stevo,01 Sep,14 Oct,0,Open,2
1045,325943,Filter by school,Josh,01 Sep,13 Oct,0,Open,2
1046,325928,Add ancestry information,Coleman,01 Sep,13 Oct,0,Open,2
1047,323786,Sister sisterinlaw mode let them help me improve my profile,Adam Montie,22 Aug,13 Oct,0,Open,2
1048,320973,Height optional,Nick,07 Aug,14 Oct,0,Open,2
1049,320387,Compatibility quiztest,Noel S,04 Aug,01 Nov,0,Open,2
1050,161005,See who i have liked,Moses,"19 Feb, 2021",today,81,Feedback Needed,1.2000
1051,170983,Watch an ad to see a person who likes you,Anonymous,"19 Mar, 2021",yesterday,35,Feedback Needed,627
1052,161962,Last onlinerecently active,Moses,"22 Feb, 2021",today,54,Feedback Needed,598
1053,177816,Skip a profile save for later,Brian,"11 Apr, 2021",today,42,Feedback Needed,521
1054,164928,Filter church activity,Moses,"01 Mar, 2021",30 Oct,47,Released,483
1055,296565,Remove swipe limit,Sheppard,30 Apr,yesterday,66,Feedback Needed,381
1056,161000,Dark mode,Moses,"19 Feb, 2021",2 days ago,11,Feedback Needed,224
1057,169459,Voice messaging,Johnson Daniel Kalu,"15 Mar, 2021",30 Oct,18,Feedback Needed,206
1058,164962,Hide inactive profiles,Dallin,"02 Mar, 2021",today,4,Feedback Needed,199
1059,161961,Conversation prompts,Moses,"22 Feb, 2021",28 Oct,26,Feedback Needed,167
1060,165044,Neighboring countries filter,Erik,"02 Mar, 2021",today,19,Feedback Needed,164
1061,165319,Higher character count in bio,Qaseem,"02 Mar, 2021",today,18,Feedback Needed,162
1062,165991,Search by name,Morgan,"03 Mar, 2021",01 Nov,27,Feedback Needed,155
1063,165329,Increase photo count,Qaseem Maajid-Bey,"02 Mar, 2021",01 Nov,4,Feedback Needed,139
1064,170628,Match explanations,Aidan Nemelka,"18 Mar, 2021",25 Oct,6,Feedback Needed,129
1065,174999,Allow short videos to be added to profile,Jeannine,"30 Mar, 2021",29 Oct,27,Feedback Needed,128
1066,165005,Share photos send photos in chat,Ejkl,"02 Mar, 2021",2 days ago,20,Feedback Needed,117
1067,170306,Profile analytics,Robert,"17 Mar, 2021",30 Oct,19,Feedback Needed,115
1068,179902,Mutual games,Joe,"17 Apr, 2021",20 Oct,11,Feedback Needed,106
1069,169249,Video call speed dating,Anonymous,"13 Mar, 2021",18 Oct,14,Feedback Needed,94
1070,169448,Change unmatch reasons,Nate,"15 Mar, 2021",14 Oct,9,Feedback Needed,78
1071,176350,Display full name,KH,"05 Apr, 2021",14 Oct,38,Feedback Needed,76
1072,172670,Show approximate number of people in range,Robert,"17 Mar, 2021",01 Nov,2,Feedback Needed,74
1073,175785,Bring back old matches,Greg,"01 Apr, 2021",2 days ago,5,Feedback Needed,72
1074,164958,Nudges or reminders,Sarah,"02 Mar, 2021",29 Sep,2,Feedback Needed,70
1075,338157,Display where the person actually lives instead of just where that person is tra,Angie,21 Oct,today,1,Feedback Needed,5
1076,334432,See notes sent and read status,Trevor,03 Oct,01 Nov,1,Feedback Needed,5
1077,336290,Make notes great again,N,12 Oct,18 Oct,0,Feedback Needed,4
1078,334096,Filter by school attendance,Jacob,01 Oct,19 Oct,0,Feedback Needed,4
1079,337572,People who have liked me can bypass filters,Tustin,19 Oct,24 Oct,0,Feedback Needed,3
1080,335574,Stop just swipe and allow more communication,Zac,08 Oct,today,0,Feedback Needed,2
1081,332372,Filter by persons name,Jonathan Hansen,25 Sep,19 Oct,0,Feedback Needed,2
1082,329849,Short profile videos,Samuel Roberts,15 Sep,15 Sep,1,Feedback Needed,1
1083,337834,Lets talk about prompt,Virginia,20 Oct,20 Oct,0,Feedback Needed,1
1084,336846,Member status filter,Tyler,14 Oct,14 Oct,0,Feedback Needed,1
1085,333056,Edit a message that has been sent,Richard Bernal,27 Sep,27 Sep,0,Feedback Needed,1
1086,332306,Add how many kids,Stacie Tillotson,24 Sep,24 Sep,0,Feedback Needed,1
1087,328515,Delete messages,LÃ­a,11 Sep,11 Sep,0,Feedback Needed,1
1088,168489,Let queer members match with other queer members,Rachel,"10 Mar, 2021",31 Oct,132,Open,1.1000
1089,165279,Birthday surprise,Jefferson Glenn,"02 Mar, 2021",29 Oct,10,Open,288
1090,161959,Filter has children or not,Moses,"22 Feb, 2021",13 Oct,29,Released,256
1091,161947,Filter interest level,Moses,"22 Feb, 2021",19 Oct,39,Released,243
1092,157427,Video chat,Moses,"03 Feb, 2021",yesterday,24,Released,190
1093,175881,Free trial,Erica,"01 Apr, 2021",yesterday,26,Closed,156
1094,164933,Filter temple recommend,Moses,"01 Mar, 2021",29 Oct,16,Released,145
1095,161963,Filter politics,Moses,"22 Feb, 2021",19 Oct,25,Closed,143
1096,164926,Share a profile,Moses,"01 Mar, 2021",19 Oct,21,Released,134
1097,161966,Filter divorced,Moses,"22 Feb, 2021",01 Nov,27,Released,120
1098,172738,Show likelyhood to respond,Josh,"23 Mar, 2021",13 Oct,12,Closed,88
1099,169296,Filter weight,Pedro,"14 Mar, 2021",14 Oct,32,Closed,86
1100,172181,Filter those that like you,Collin,"21 Mar, 2021",19 Oct,7,Closed,84
1101,176175,Dealbreakers,Damian,"03 Apr, 2021",14 Oct,10,Closed,82
1102,170905,Penalize ignoring a message from a match,Daniel,"18 Mar, 2021",25 Oct,26,Closed,79
1103,164998,Filter ethnicity,B,"02 Mar, 2021",17 Oct,23,Closed,76
1104,171625,An are you dating someone thing,Mathieu Brewer,"20 Mar, 2021",14 Oct,5,Closed,72
1105,179921,Notes should be one per day anytime i want to use it not once every 24 hrs exact,Eliot,"18 Apr, 2021",10 Oct,4,Open,67
1106,170894,Filter specific tag,Sanford Bassett,"18 Mar, 2021",17 Oct,61,Open,60
1107,176262,Add additional location filter by state,Ryan,"04 Apr, 2021",02 Oct,8,Open,51
1108,184861,List view of people whove liked you,Anonymous,"12 May, 2021",24 Sep,8,Closed,50
1109,197289,Ghosting ratio,Sunny,"10 Jul, 2021",13 Oct,6,Open,49
1110,170233,Group date feature,Jaden,"16 Mar, 2021",12 Sep,8,Open,48
1111,172119,A notification sound,Bradley,"21 Mar, 2021",12 Sep,3,Open,48
1112,253422,Description first optionally,Jackson,"03 Dec, 2021",13 Oct,3,Open,45
1113,161964,Filter pets,Moses,"22 Feb, 2021",13 Oct,2,Closed,45
1114,180047,Not for me instead of no reason,Kay,"19 Apr, 2021",19 Oct,1,Open,42
1115,174225,Time stamps,emma,"27 Mar, 2021",yesterday,3,Open,41
1116,184344,Picture upload zoom issue,Daniel,"09 May, 2021",22 Oct,6,Open,40
1117,203487,When ward hopping have option to display both real and hopped location,Matt Eden,"17 Aug, 2021",01 Sep,4,Open,38
1118,165040,Add spotify top artists,Moses,"02 Mar, 2021",13 Oct,8,Open,37
1119,176263,Reset all down swipes option,Ryan,"04 Apr, 2021",14 Oct,3,Closed,36
1120,190177,See who liked me list view,Michael Patterson,"09 Jun, 2021",20 Sep,8,Open,35
1121,198340,Filter body type,Stephanie,"17 Jul, 2021",13 Oct,9,Open,33
1122,181754,Filter exclude utah from results,Chris,"26 Apr, 2021",20 Oct,4,Open,33
1123,200161,Filter language,Paige,"27 Jul, 2021",26 Aug,15,Closed,32
1124,192803,Friends only section,Adam fox,"19 Jun, 2021",17 Oct,14,Open,32
1125,202492,Make the about me section a required field,Moses Lotulelei,"10 Aug, 2021",13 Oct,4,Open,32
1126,183909,Show new people by most compatible first,Laura,"07 May, 2021",20 Aug,3,Open,31
1127,190702,Display if willing to relocate on profile,mark Osborn,"11 Jun, 2021",10 Oct,7,Closed,30
1128,192616,Add a blind dating feature for people who dont want looks to influence if they m,Chad,"19 Jun, 2021",13 Oct,7,Open,29
1129,175614,Downvote option on the feedback site,Jared,"31 Mar, 2021",21 Sep,6,Closed,28
1130,189478,Get rid of spamfraudulent users,Chele,"07 Jun, 2021",14 Oct,13,Open,27
1131,170258,Web browser support,Q,"16 Mar, 2021",13 Oct,10,Open,26
1132,164931,Filter favorite school,Moses,"01 Mar, 2021",13 Oct,24,Open,25
1133,179087,Add more then 2 letters for the state or country better geographic clarity pleas,James McLean,"14 Apr, 2021",17 Sep,1,Open,24
1134,181384,Photo age,Joseph Smith,"23 Apr, 2021",01 Sep,2,Open,23
1135,173851,Limit total number of matches based on your responsiveness with existing matches,Josh,"26 Mar, 2021",15 Oct,0,Closed,21
1136,307193,Lower subscription price,Bay,11 Jun,20 Sep,1,Closed,20
1137,194118,Add education level,Holly,"26 Jun, 2021",01 Sep,4,Open,19
1138,165226,Facebook mutual friends,Ashlee,"02 Mar, 2021",07 Jul,3,Closed,19
1139,172209,Home screen should be messaging,Dan,"21 Mar, 2021",21 Sep,1,Open,19
1140,173621,Automatically translate messages,Giovanna,"25 Mar, 2021",07 Jul,10,Closed,18
1141,199535,Fix photo sizing,Kyra,"26 Jul, 2021",21 Sep,8,Open,18
1142,186715,Allow those who you have liked to see you liked them,Anonymous,"21 May, 2021",02 Oct,2,Open,18
1143,164972,World wide distance,Cole,"02 Mar, 2021",14 Sep,2,Open,18
1144,175897,Publish dating market statistics for an area,Trent,"02 Apr, 2021",29 Aug,0,Open,18
1145,188769,Filter returned missionary,Matthew S. Mahoney,"03 Jun, 2021",19 Aug,12,Open,17
1146,192610,Add a section asking about covid vaccination status,Chad,"19 Jun, 2021",13 Oct,6,Open,17
1147,165321,Minimum character count in bio,Qaseem Maajid-Bey,"02 Mar, 2021",11 Sep,2,Closed,17
1148,194685,See at least 1 person per week,Micah Conover,"29 Jun, 2021",10 Oct,0,Closed,17
1149,179930,Timedate stamp on messages,Howie,"18 Apr, 2021",yesterday,1,Open,16
1150,164969,Scroll bar,Cole,"02 Mar, 2021",02 Aug,1,Open,16
1151,192772,Be able to set your location to your home city while traveling,Jacob Coleman,"19 Jun, 2021",01 Sep,0,Closed,16
