,jobID,title,departmentName,description,summary,displayJob,dateUpdated,startDate,endDate,managerName,approximateHoursPerWeek,payRate,positionsAllocated,positionsAvailble,workSchedule,beginningDate,recruitingStartDate,requireResume,limitApplicants,limitNumber,applicants,jobQuestions,isOnline,allowOnline,jobMajors
10,1732960,Online Teaching Assistant - AGBUS 105,Online Student,"<p>A Teaching Assistant is needed for AGBUS 105. To be qualified for this position, you m<span>ust have passed ECON 255 with a B or better</span>. You will be grading the Excel assignment. You must be living in Idaho and Utah. <span>Our office may contact you by phone or text during the hiring process. <b>TA&#39;s work in instructional teams. Timely completion of assigned work is crucial to success. TAs needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time. </b></span></p><p></p><p>For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu</p><p></p><p><span>Please upload a copy of your unofficial transcript with the application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> </span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or USB drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online teaching assistant for AGBUS 105,TRUE,2022-08-15T18:32:44.0227919,2022-06-08T02:00:00,2022-12-23T01:00:00,Jodi Robison,up to 5,10,100,99,Flexible,2022-09-13T21:00:00,2021-02-25T01:00:00,TRUE,FALSE,0,[],[],FALSE,TRUE,[]
11,1311355,Snow AM Custodian,Snow FMS,"<p>Carpet cleaning and custodial work around campus including restrooms and offices, operation of heavy and sometimes awkward equipment, walking and pushing carts, carrying supplies and tools, lifting up to 50 pounds is regularly required, working with chemicals, lifting hands above head, kneeling, walking, standing for 3 hour shift. Other assignments as requested.</p>","Cleaning campus buildings. Shift is 4:30am-7:30am Monday-Friday and some Saturdays as required by the building assigned, approximately 15 hours weekly.",TRUE,2022-08-15T18:29:24.7614051,,,Katie Harrop,,9.58,1000,951,,2022-09-08T06:00:00,2020-09-25T01:00:00,TRUE,TRUE,22,[],[],FALSE,FALSE,[]
12,2070107,Online Tutor: GESCI 203,Online Student,"<p><span>Online Tutor is needed for the GESCI 203. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for the GESCI 203. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-15T18:12:19.9812348,2022-08-15T16:00:00,2022-09-08T18:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,100,flexible,2022-09-12T18:00:00,2021-05-10T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
13,2070106,Online Tutor - GESCI 203,Campus Student,"<p><span>Online Tutor is needed for the GESCI 203. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span><span> </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an A- or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for the GESCI 203. Applicants must have taken the class and received an A- or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-15T18:12:09.0050298,2022-08-15T16:00:00,2022-09-08T18:00:00,Casey McDaniel,5-10 hours (must post 7 hours of appt openings and work 3+ hours on tutorin,10,100,97,flexible,2022-09-12T18:00:00,2021-05-10T01:00:00,TRUE,TRUE,50,[],[],TRUE,FALSE,[]
14,3707437,Testing Center Proctor,Testing Center,"<p>This application is regarding the Fall 2022 Semester.</p><p></p><p><b>While an individual shift may vary at times, these are the typical expectations of a shift:</b></p><p></p><p><b><b><u>Proctoring</u>: </b></b></p><ul><li><span>Proctor students as they take their online and paper/pencil exams in the Testing Center </span></li><li><span>Proctor 4 areas in 15-minute increments over the period of an hour.</span></li><li><span>Confidently address sensitive matters, such as integrity reports and other Honor Code violations; </span></li><li><span>M</span><span>ust be physically capable of standing for extensive periods of time</span></li><li><span>Input passwords for computer exams</span></li></ul><p></p><p><b><b><u>Handling Exams:</u> </b></b></p><ul><li><span>Administer online and paper/pencil exams to students in a professional manner</span></li><li><span>A</span><span>ccurately file exams in alphabetic and numerical order</span></li><li>Employee will learn computer programs (TARS/Akindi/Proctorio)</li></ul><p></p><p></p><p><i><b>Your application <span class=""emphasis""><u>MUST </u></span>include <span class=""emphasis""><u>A VIDEO</u> </span></b><b>introduction about yourself. </b></i></p><p><i>Please follow the steps below...</i></p><p></p><p>- Go to <a href=""https://streamable.com/"" target=""_blank"">https://streamable.com/</a> and upload your video. If you use your phone, you can record your video directly from their site.</p><p>- <span>Please email <a href=""mailto:tcassistantsbyui&#64;gmail.com"" target=""_blank"">tcassistantsbyui&#64;gmail.com</a> with a link to your video.</span></p><p><span>- 2-3 Minutes long</span></p><ul><li><span>Please include the following information about yourself:</span></li><li><span>Your full name</span></li><li><span>Your major</span></li><li><span>What your track is </span></li><li><span>When you graduate</span></li><li><span>Why you stand out among our applicants</span></li><li><u><span>What shift(s) would you be able to work</span></u></li><li><u><span>How many hours would you want</span></u></li><li><span>Include any other information you want us to know about you. </span></li></ul><p></p><p></p><p><b>Shift&#39;s that we are looking to fill: </b></p><p><span><b><i>Tue/Th/Sat </i></b> 7:30-10:00 AM, 12:30-3:30 PM</span></p><p></p><p>- Shifts are linked by Mon/Wed/Fri OR Tues/Thurs/Sat<br />(ex. If you work Monday, you also work the same time on Wednesday and Friday)</p><p></p><p><b><b>Required  to be Considered for Position:</b></b></p><ul><li><p><span>Resume </span></p></li><li><p><b><span>Fall 2022 </span></b><span>class schedule</span></p></li><li><p><span><u>2 years (or more) of school remaining</u> </span></p></li><li><p>Willingness to work during finals/ before holidays</p></li><li><p>English proficiency</p></li><li><p>Academic standing/ high level of integrity</p></li><li><p>Good work ethic (<b>arrives on time, respects superiors, accepts correction</b>)</p></li><li><p>Demonstrate attention to detail</p></li><li><p>Must follow FERPA policies/ Honor Code/ Dress and Grooming.</p></li></ul>","This position would be regarding Fall 2022 Semester. As a BYU-I Testing Center proctor, you would be expected to administer exams, proctor students in person/online, file exams and learn Testing Center software.",TRUE,2022-08-15T17:47:12.8167777,,,Kate Oswald,8-20 per week,9.35,3000,2976,,,2022-04-09T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
15,1732961,Online Teaching Assistant - AGBUS 105,Campus Teaching Assistants,"<p>A Teaching Assistant is needed for AGBUS 105. To be qualified for this position, you m<span>ust have passed ECON 255 with a B or better</span>. You will be grading the excel assignments. You must be living in Idaho and Utah. <span>Our office may contact you by phone or text during the hiring process. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</span></p><p></p><p>For more information please contact the  Online Academic Support Office at 208-496-1595 or oas.employment.edu</p><p></p><p><span>Please upload a copy of your unofficial transcript with the application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> </span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or USB drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online teaching assistant for AGBUS 105,TRUE,2022-08-15T17:39:36.3627306,2022-06-07T20:00:00,2022-12-21T21:00:00,Jodi Robison,up to 5,10,100,99,Flexible,2022-09-13T16:00:00,2021-02-25T01:00:00,TRUE,FALSE,0,[],[],FALSE,FALSE,[]
16,1393327,Online Teaching Assistant: ME 250,Campus Teaching Assistants,"<p><b><span>TA is needed for ME 250 the class. Applicants must have taken the class and received a B or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>","TA is needed for the ME 250: Materials Science class. Applicants must have taken the class and received a B or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah",TRUE,2022-08-15T15:29:14.5440794,2022-08-15T09:00:00,2022-09-01T06:00:00,Jodi Robison,5 (up to 10),10,100,96,Flexible,2022-09-15T06:00:00,2020-11-09T01:00:00,TRUE,TRUE,50,[],[],FALSE,FALSE,[]
17,1360158,Online Teaching Assistant: ME 204,Campus Teaching Assistants,"<p><b><span>TA is needed for the ME 204 class. Applicants must have taken the class and received a B&#43; or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>","TA is needed for the ME 204: Engineering Mechanics: Dynamics class. Applicants must have taken the class and received a B+ or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-08-15T15:28:56.697404,2022-08-15T20:00:00,2022-09-01T16:00:00,Jodi Robison,10 (up to 12),10,100,95,Flexible,2022-09-15T16:00:00,2020-10-20T01:00:00,TRUE,TRUE,50,[],[],FALSE,FALSE,[]
18,2285332,Online Teaching Assistant: ME 202,Online Student,"<p><span>TA is needed for the ME 202 class. Applicants must have taken the class and received a B&#43; or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application</span></b></p>","TA is needed for the ME:202 - Strength of Materials class. Applicants must have taken the class and received a B+ or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-08-15T15:28:39.0968221,2022-08-15T21:00:00,2022-08-31T18:00:00,Jodi Robison,up to 10,10,100,100,Flexible,2022-09-14T18:00:00,2021-07-12T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
19,1361665,Online Teaching Assistant - ME 162,Online Student,"<p><b><span>TA is needed for the ME 162 class. Applicants must have taken the class and received a B&#43; or better. TAs work in instructional teams. Timely completion of assigned work is crucial to success. TA&#39;s needs to be self-disciplined by being committed and consistent in working everyday to make sure all tasks are done on time. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. Please upload your unofficial transcript to this application by following the steps below:</span></b></p><p><b><span>1. Sign into the BYUI website</span></b></p><p><b><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></b></p><p><b><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></b></p><p><b><span>4. Select &#34;Records&#34;</span></b></p><p><b><span>5. Then, click on &#34;transcript request&#34;</span></b></p><p><b><span>6. On the left click &#34;view unofficial transcript&#34;</span></b></p><p><b><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></b></p><p><b><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></b></p><p><b><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></b></p>","TA is needed for the ME 162: Fundamentals of 2D CADD class. Applicants must have taken the class and received a B+ or better. The hours for this job vary, depending on TA load each week. Applicants must be living in Idaho or Utah.",TRUE,2022-08-15T15:28:06.725655,2022-08-15T10:00:00,2022-09-01T07:00:00,Jodi Robison,up to 10,10,100,100,Flexible,2022-09-15T00:00:00,2020-10-21T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
20,3240322,Online Tutor - CONST 291,Campus Student,"<p><span>Online Tutor is needed for CONST 291. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></p><p></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an B or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>",Online Tutor is needed for the CONST 291. Applicants must have taken the class and received an B or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-15T15:22:27.0371707,2022-08-15T15:00:00,2022-09-07T12:00:00,Casey McDaniel,10-Mar,10,100,99,Flexible,2022-09-12T13:00:00,2022-01-31T01:00:00,TRUE,TRUE,50,[],[],TRUE,FALSE,"[{'jobMajorId': 489, 'jobId': 3240322, 'majorId': 'C126', 'majorDescription': 'Construction Field Supervision', 'majorDegreeDescription': 'Certificate'}, {'jobMajorId': 490, 'jobId': 3240322, 'majorId': '605', 'majorDescription': 'Construction Management', 'majorDegreeDescription': 'Bachelor of Science'}, {'jobMajorId': 491, 'jobId': 3240322, 'majorId': '391', 'majorDescription': 'Construction Superintendency', 'majorDegreeDescription': 'Associate of Applied Science'}, {'jobMajorId': 492, 'jobId': 3240322, 'majorId': '606', 'majorDescription': 'Virtual Design and Construction', 'majorDegreeDescription': 'Bachelor of Science'}]"
21,3240323,Online Tutor - CONST 291,Online Student,"<p><span> </span> <span> </span></p><p><span>Online Tutor is needed for CONST 291. Help students succeed and choose your own weekly hours! The duties for this position include: posting 7 or more weekly hours in I-Plan, meeting with students over zoom, engaging daily in the student learning community (answer student questions, create learning resources, oversee peer-to-peer learning). </span></p><p><span>Hiring Requirements: Applicants must be living in Idaho or Utah. Applicants must have taken the class and received an B or better. Applicants must also have the following skills/attributes: time management, teaching, patience, goal setting, self motivation, and being active each day. </span></p><p></p><p><span>If hired, applicants will complete a training that will teach them effective tutoring practices as well as how to use I-Plan, Zoom, and the Online Student Community. Our office may contact you by phone or text during the hiring process. For more information please contact the Online Academic Support Office at oas.employment&#64;byui.edu or call 208-496-1595. </span></p><p></p><p><span>Please up-load your unofficial transcript to this application by following the steps below:</span></p><p><span>1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p><p><span> </span><span> </span></p>",Online Tutor is needed for the CONST 291. Applicants must have taken the class and received an B or better. Applicants must be living in Idaho or Utah. For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.,TRUE,2022-08-15T15:22:16.9166704,2022-08-15T20:00:00,2022-09-07T19:00:00,Casey McDaniel,10-Mar,10,100,100,Flexible,2022-09-12T19:00:00,2022-01-31T01:00:00,TRUE,TRUE,50,[],[],FALSE,TRUE,[]
