Country,Name,POS,AGE,HT,WT
Spain,Ansu Fati,F,19,"5'10""",145 lbs
Spain,Alvaro Morata,F,29,"6'2""",185 lbs
Spain,Rodrigo Moreno,F,31,"5'11""",154 lbs
Spain,Pedri,F,19,"5'8""",132 lbs
Spain,Yeremi Pino,F,19,"5'7""",-
Spain,Ferran Torres,F,22,"6'0""",169 lbs
Switzerland,Gregor Kobel,G,24,"6'4""",194 lbs
Switzerland,Philipp Kohn,G,24,"6'2""",176 lbs
Switzerland,Yvon Mvogo,G,28,"6'1""",185 lbs
Switzerland,Jonas Omlin,G,28,"6'2""",176 lbs
Switzerland,Yann Sommer,G,33,"6'0""",174 lbs
Switzerland,David Von Ballmoos,G,27,"6'3""",194 lbs
Switzerland,Manuel Akanji,D,27,"6'1""",200 lbs
Switzerland,Loris Benito,D,30,"6'1""",187 lbs
Switzerland,Eray Comert,D,24,"6'0""",176 lbs
Switzerland,Nico Elvedi,D,25,"6'2""",171 lbs
Switzerland,Ulisses Garcia,D,26,"6'0""",171 lbs
Switzerland,Jordan Lotomba,D,23,"5'9""",147 lbs
Switzerland,Kevin Mbabu,D,27,"6'0""",176 lbs
Switzerland,Bryan Okoh,D,19,"6'1""",-
Switzerland,Becir Omeragic,D,20,"6'1""",167 lbs
Switzerland,Ricardo Rodriguez,D,29,"5'11""",171 lbs
Switzerland,Fabian Schar,D,30,"6'2""",185 lbs
Switzerland,Leonidas Stergiou,D,20,"5'11""",165 lbs
Switzerland,Silvan Widmer,D,29,"5'11""",174 lbs
Switzerland,Cedric Zesiger,D,24,"6'4""",194 lbs
Switzerland,Michel Aebischer,M,25,"5'11""",163 lbs
Switzerland,Christian Fassnacht,M,28,"6'0""",163 lbs
Switzerland,Edimilson Fernandes,M,26,"6'2""",154 lbs
Switzerland,Fabian Frei,M,33,"6'0""",176 lbs
Switzerland,Remo Freuler,M,30,"5'10""",176 lbs
Switzerland,Kastriot Imeri,M,22,"5'8""",160 lbs
Switzerland,Sandro Lauper,M,25,"6'0""",154 lbs
Switzerland,Noah Okafor,M,22,"6'0""",187 lbs
Switzerland,Xherdan Shaqiri,M,30,"5'4""",171 lbs
Switzerland,Djibril Sow,M,25,"6'0""",169 lbs
Switzerland,Renato Steffen,M,30,"5'6""",143 lbs
Switzerland,Ruben Vargas,M,23,"5'8""",141 lbs
Switzerland,Granit Xhaka,M,29,"6'0""",180 lbs
Switzerland,Denis Zakaria,M,25,"6'3""",178 lbs
Switzerland,Steven Zuber,M,30,"5'11""",174 lbs
Switzerland,Albian Ajeti,F,25,"6'0""",171 lbs
Switzerland,Zeki Amdouni,F,21,"6'0""",174 lbs
Switzerland,Mattia Bottani,F,31,"5'6""",143 lbs
Switzerland,Breel Embolo,F,25,"6'1""",194 lbs
Switzerland,Mario Gavranovic,F,32,"5'8""",167 lbs
Switzerland,Cedric Itten,F,25,"6'2""",178 lbs
Switzerland,Admir Mehmedi,F,31,"6'0""",171 lbs
Switzerland,Dan Ndoye,F,21,"6'0""",174 lbs
Switzerland,Haris Seferovic,F,30,"6'0""",194 lbs
Switzerland,Andi Zeqiri,F,23,"5'11""",158 lbs
Tunisia,Ben Cherifia,G,31,"5'11""",182 lbs
Tunisia,Farouk Ben Mustapha,G,33,"6'4""",180 lbs
Tunisia,Aymen Dahmen,G,25,-,-
Tunisia,Mouez Hassen,G,27,"6'1""",154 lbs
Tunisia,Ali Jemal,G,32,-,-
Tunisia,Bechir Ben Said,G,27,-,-
Tunisia,Aymen Abdennour,D,32,"6'1""",185 lbs
Tunisia,Ali Abdi,D,28,"6'0""",-
Tunisia,Mohamed Amine Ben Hamida,D,26,-,-
Tunisia,Zied Boughattas,D,31,"6'3""",-
Tunisia,Dylan Bronn,D,27,"6'0""",167 lbs
Tunisia,Mohamed Drager,D,26,"5'10""",163 lbs
Tunisia,Nader Ghandri,D,27,"6'4""",-
Tunisia,Oussama Haddadi,D,30,"6'0""",174 lbs
Tunisia,Bilel Ifa,D,32,"5'11""",-
Tunisia,Ali Maaloul,D,32,"5'6""",158 lbs
Tunisia,Yassine Meriah,D,29,"6'2""",154 lbs
Tunisia,Hamdi Nagguez,D,29,"6'1""",165 lbs
Tunisia,Omar Rekik,D,20,-,-
Tunisia,Montassar Talbi,D,24,"6'2""",-
Tunisia,Mohamed Ben Larbi,M,26,"5'7""",-
Tunisia,Ayman Ben Mohamed,M,27,"6'3""",163 lbs
Tunisia,Mortadha Ben Ouanes,M,28,"5'11""",-
Tunisia,Mohamed Ali Ben Romdhane,M,22,"6'0""",-
Tunisia,Saad Bguir,M,28,"5'10""",-
Tunisia,Ghaylene Chaalali,M,28,"5'10""",154 lbs
Tunisia,Yassine Chammakhi,M,27,-,-
Tunisia,Saif-Eddine Khaoui,M,27,"5'10""",149 lbs
Tunisia,Aissa Laidouni,M,25,"6'0""",160 lbs
Tunisia,Hannibal Mejbri,M,19,-,-
Tunisia,Hamza Rafia,M,23,-,-
Tunisia,Ferjani Sassi,M,30,"6'1""",176 lbs
Tunisia,Ellyes Skhiri,M,27,"6'0""",163 lbs
Tunisia,Anis Slimane,M,21,"6'2""",-
Tunisia,Naim Sliti,M,29,"5'8""",167 lbs
Tunisia,Anice Badri,F,31,"5'10""",154 lbs
Tunisia,Firas Chaouat,F,26,"6'0""",-
Tunisia,Seifeddine Jaziri,F,29,"5'10""",-
Tunisia,Issam Jebali,F,30,"6'2""",185 lbs
Tunisia,Wahbi Khazri,F,31,"5'11""",167 lbs
Tunisia,Taha Yassine Khenissi,F,30,"5'10""",165 lbs
Tunisia,Amor Layouni,F,29,"6'3""",171 lbs
Tunisia,Hamza Mathlouthi,F,30,"6'0""",-
Tunisia,Youssef Msakni,F,31,"5'10""",160 lbs
Tunisia,Sebastian Tounekti,F,20,-,-
Tunisia,Yoann Touzghar,F,35,"5'10""",165 lbs
United states,Brad Guzan,G,37,"6'3""",209 lbs
United states,Bill Hamid,G,31,"6'3""",224 lbs
United states,Ethan Horvath,G,27,"6'3""",180 lbs
United states,Ethan Horvath,G,27,-,-
United states,Sean Johnson,G,33,"6'2""",220 lbs
United states,Tim Melia,G,36,"6'0""",189 lbs
United states,David Ochoa,G,21,"6'2""",174 lbs
United states,Gabriel Slonina,G,18,"6'3""",196 lbs
United states,Zack Steffen,G,27,"6'3""",182 lbs
United states,Matt Turner,G,28,"6'2""",174 lbs
United states,George Bello,D,20,"5'7""",154 lbs
United states,George Bello,D,-,-,-
United states,John Brooks,D,29,"6'3""",171 lbs
United states,Reggie Cannon,D,24,"5'10""",165 lbs
United states,Cameron Carter-Vickers,D,24,"6'0""",189 lbs
United states,Justin Che,D,18,"6'0""",-
United states,Sergino Dest,D,21,"5'8""",-
United states,Kyle Duncan,D,24,"5'9""",149 lbs
United states,Chase Gasper,D,26,"6'0""",180 lbs
United states,Jonathan German Gomez,D,18,-,-
United states,Aaron Herrera,D,25,"5'10""",160 lbs
United states,Henry Kessler,D,24,"6'3""",185 lbs
United states,Aaron Long,D,29,"6'1""",174 lbs
United states,Mark McKenzie,D,23,"5'11""",185 lbs
United states,Matt Miazga,D,27,"6'3""",185 lbs
United states,Shaquell Moore,D,25,"5'10""",163 lbs
United states,Erik Palmer-Brown,D,25,"6'1""",194 lbs
United states,Erik Palmer-Brown,D,-,-,-
United states,Donovan Pines,D,24,"6'5""",200 lbs
United states,Tim Ream,D,34,"6'1""",174 lbs
United states,Chris Richards,D,22,"6'2""",-
United states,Antonee Robinson,D,24,"6'0""",160 lbs
United states,Miles Robinson,D,25,"6'2""",185 lbs
United states,Joe Scally,D,19,"5'10""",147 lbs
United states,Auston Trusty,D,23,"6'2""",185 lbs
United states,Sam Vines,D,23,"5'10""",149 lbs
United states,DeAndre Yedlin,D,29,"5'8""",165 lbs
United states,Walker Zimmerman,D,29,"6'3""",185 lbs
United states,Walker Zimmerman,D,29,-,-
United states,Brenden Aaronson,M,21,"5'10""",141 lbs
United states,Kellyn Acosta,M,27,"5'9""",141 lbs
United states,Kellyn Acosta,M,27,-,-
United states,Tyler Adams,M,23,"5'8""",158 lbs
United states,Frankie Amaya,M,21,"5'4""",143 lbs
United states,Paul Arriola,M,27,"5'6""",145 lbs
United states,Cole Bassett,M,20,"5'10""",147 lbs
United states,Gianluca Busio,M,20,"5'7""",134 lbs
United states,Caden Clark,M,19,"5'10""",154 lbs
United states,Luca de la Torre,M,24,"5'8""",138 lbs
United states,Hassani Dotson,M,24,"5'10""",169 lbs
United states,Leon Maximilian Flach,M,21,"6'0""",-
United states,Julian Green,M,27,"5'8""",154 lbs
United states,Sebastian Lletget,M,29,"5'10""",165 lbs
United states,Weston McKennie,M,23,"6'0""",185 lbs
United states,Djordje Mihailovic,M,23,"5'10""",152 lbs
United states,Yunus Musah,M,19,"5'10""",165 lbs
United states,Moses Nyeman,M,18,"5'4""",134 lbs
United states,Kevin Paredes,M,19,"5'6""",119 lbs
United states,Andres Perea,M,21,"5'11""",163 lbs
United states,Paxton Pomykal,M,22,"5'7""",145 lbs
United states,Giovanni Reyna,M,19,"6'0""",174 lbs
United states,Memo Rodriguez,M,26,"5'8""",141 lbs
United states,Cristian Roldan,M,27,"5'7""",165 lbs
United states,James Sands,M,22,"5'10""",160 lbs
United states,James Sands,M,-,-,-
United states,Tanner Tessmann,M,20,"6'2""",198 lbs
United states,Eryk Williamson,M,25,"5'8""",154 lbs
United states,Jackson Yueill,M,25,"5'9""",165 lbs
United states,Jozy Altidore,F,32,"5'11""",158 lbs
United states,Corey Baird,F,26,"5'10""",160 lbs
United states,Cade Cowell,F,18,"5'8""",154 lbs
United states,Daryl Dike,F,22,"6'2""",-
United states,Daryl Dike,F,22,-,-
United states,Jeremy Ebobisse,F,25,"6'0""",174 lbs
United states,Jesus Ferreira,F,21,"5'7""",141 lbs
United states,Nicholas Gioacchini,F,22,"6'0""",160 lbs
United states,Matthew Hoppe,F,21,"6'3""",176 lbs
United states,Brooks Lennon,F,24,"5'9""",154 lbs
United states,Jonathan Lewis,F,25,"5'6""",149 lbs
United states,Jordan Morris,F,27,"5'11""",182 lbs
United states,Chris Mueller,F,25,"5'8""",169 lbs
United states,Jordan Pefok,F,26,-,-
United states,Ricardo Pepi,F,19,"6'0""",169 lbs
United states,Christian Pulisic,F,23,"5'7""",138 lbs
United states,Robbie Robinson,F,23,"5'10""",169 lbs
United states,Rubio Rubin,F,26,"6'0""",176 lbs
United states,Josh Sargent,F,22,"6'0""",176 lbs
United states,Jordan Siebatcheu,F,26,"6'2""",185 lbs
United states,Mason Toye,F,23,"6'3""",180 lbs
United states,Tim Weah,F,22,"6'0""",145 lbs
United states,Timothy Weah,F,22,-,-
United states,Gyasi Zardes,F,30,"6'2""",174 lbs
Uruguay,Martin Campana,G,33,"6'0""",165 lbs
Uruguay,Kevin Dawson,G,30,"5'10""",178 lbs
Uruguay,Guillermo Rafael De Amores Ravelo,G,27,"6'2""",167 lbs
Uruguay,Yonatan Irrazabal,G,34,"5'11""",165 lbs
Uruguay,Rodrigo Munoz,G,40,"5'11""",182 lbs
Uruguay,Fernando Muslera,G,36,"6'2""",187 lbs
Uruguay,Gaston Olveira,G,29,"6'3""",154 lbs
Uruguay,Sergio Rochet,G,29,"6'2""",180 lbs
Uruguay,Martin Silva,G,39,"6'1""",191 lbs
Uruguay,Sebastian Sosa,G,35,"6'0""",169 lbs
Uruguay,Ronald Araujo,D,23,"6'0""",174 lbs
Uruguay,Leandro Cabrera,D,31,"6'2""",176 lbs
Uruguay,Martin Caceres,D,35,"5'10""",169 lbs
Uruguay,Camilo Candido,D,27,"5'8""",143 lbs
Uruguay,Sebastian Coates,D,31,"6'3""",202 lbs
Uruguay,Maximiliano Falcon,D,25,"5'9""",143 lbs
Uruguay,Jose Maria Gimenez,D,27,"6'0""",176 lbs
Uruguay,Diego Godin,D,36,"6'1""",176 lbs
Uruguay,Giovanni Gonzalez,D,27,"5'8""",169 lbs
Uruguay,Diego Laxalt,D,29,"5'10""",152 lbs
Uruguay,Alan Matturro,D,17,"6'2""",-
Uruguay,Bruno Mendez,D,22,"6'0""",-
Uruguay,Mathias Olivera,D,24,"5'8""",171 lbs
Uruguay,Agustin Oliveros,D,23,"5'11""",171 lbs
Uruguay,Yonatthan Rak,D,28,"6'2""",160 lbs
Uruguay,Alexis Rolin,D,33,"6'1""",167 lbs
Uruguay,Gaston Silva,D,28,"6'0""",163 lbs
Uruguay,Damian Suarez,D,34,"5'7""",134 lbs
Uruguay,Guillermo Varela,D,29,"5'8""",154 lbs
Uruguay,Matias Vina,D,24,"5'9""",154 lbs
Uruguay,Mauro Arambarri,M,26,"5'8""",163 lbs
Uruguay,Rodrigo Bentancur,M,25,"6'1""",169 lbs
Uruguay,Agustin Canobbio,M,23,"5'8""",165 lbs
Uruguay,Giorgian De Arrascaeta,M,28,"5'8""",160 lbs
Uruguay,Nicolás De La Cruz,M,25,"5'5""",154 lbs
Uruguay,Fabricio Diaz Badaracco,M,19,-,143 lbs
Uruguay,Fernando Gorriaran,M,27,"5'6""",149 lbs
Uruguay,Brian Lozano,M,28,"5'5""",138 lbs
Uruguay,Federico Martinez,M,26,"6'3""",176 lbs
Uruguay,Nahitan Nandez,M,26,"5'7""",154 lbs
Uruguay,Gabriel Neves,M,24,"5'7""",158 lbs
Uruguay,Gaston Pereiro,M,27,"6'2""",174 lbs
Uruguay,Joaquin Piquerez,M,23,"6'0""",176 lbs
Uruguay,Brian Rodriguez,M,22,"5'10""",149 lbs
Uruguay,David Terans,M,27,"5'9""",160 lbs
Uruguay,Lucas Torreira,M,26,"5'6""",141 lbs
Uruguay,Facundo Torres,M,22,"5'7""",149 lbs
Uruguay,Manuel Ugarte,M,21,"5'9""",-
Uruguay,Federico Valverde,M,24,"5'11""",171 lbs
Uruguay,Matias Vecino,M,30,"6'1""",176 lbs
Uruguay,Agustin Alvarez Martinez,F,21,"5'9""",156 lbs
Uruguay,Edinson Cavani,F,35,"6'0""",156 lbs
Uruguay,Maxi Gomez,F,25,"6'1""",200 lbs
Uruguay,Nicolas Lopez,F,28,"5'10""",154 lbs
Uruguay,Darwin Nunez,F,23,"6'1""",174 lbs
Uruguay,Brian Ocampo,F,23,"5'7""",149 lbs
Uruguay,Facundo Pellistri,F,20,"5'8""",143 lbs
Uruguay,Ignacio Ramirez,F,25,"5'10""",160 lbs
Uruguay,Jonathan Rodriguez,F,29,"5'9""",152 lbs
Uruguay,Diego Rossi,F,24,"5'6""",145 lbs
Uruguay,Augusto Scarone,F,18,"5'6""",-
Uruguay,Cristhian Stuani,F,35,"6'0""",163 lbs
Uruguay,Luis Suarez,F,35,"5'11""",189 lbs
Wales,Adam Davies,G,30,"6'0""",165 lbs
Wales,Wayne Hennessey,G,35,"6'5""",198 lbs
Wales,Tom King,G,27,"6'1""",176 lbs
Wales,Danny Ward,G,29,"6'3""",194 lbs
Wales,Ethan Ampadu,D,21,"5'8""",152 lbs
Wales,Ben Cabango,D,22,"6'2""",-
Wales,Ben Davies,D,29,"5'11""",167 lbs
Wales,Oliver Denham,D,20,-,-
Wales,Chris Gunter,D,33,"5'10""",156 lbs
Wales,Jamie Lawrence,D,29,"6'1""",178 lbs
Wales,Chris Mepham,D,24,"6'3""",185 lbs
Wales,Rhys Norrington-Davies,D,23,"5'11""",149 lbs
Wales,Connor Roberts,D,26,"6'2""",216 lbs
Wales,Joe Rodon,D,24,"6'3""",167 lbs
Wales,Neco Williams,D,21,"6'0""",167 lbs
Wales,Joe Allen,M,32,"5'6""",136 lbs
Wales,Nathan Broadhead,M,24,-,-
Wales,Rubin Colwill,M,20,-,-
Wales,Daniel James,M,24,"5'7""",167 lbs
Wales,Brennan Johnson,M,21,"5'10""",-
Wales,Dylan Levitt,M,21,"5'10""",156 lbs
Wales,Joe Morrell,M,25,"6'0""",-
Wales,Aaron Ramsey,M,31,"5'10""",167 lbs
Wales,Matt Smith,M,22,-,-
Wales,Will Vaulks,M,28,"5'10""",165 lbs
Wales,Jonathan Williams,M,28,"5'6""",132 lbs
Wales,Gareth Bale,F,33,"6'0""",180 lbs
Wales,Wes Burns,F,27,"5'8""",149 lbs
Wales,Mark Thomas Harris,F,23,-,-
Wales,Rabbi Matondo,F,21,"5'8""",145 lbs
Wales,Kieffer Moore,F,29,"6'4""",182 lbs
Wales,Tyler Roberts,F,23,"5'10""",165 lbs
Wales,Sorba Thomas,F,22,"6'0""",-
Wales,Harry Wilson,F,25,"5'8""",154 lbs
