,jobID,title,departmentName,description,summary,displayJob,dateUpdated,managerName,approximateHoursPerWeek,positionsAllocated,positionsAvailble,workSchedule,beginningDate,recruitingStartDate,requireResume,limitApplicants,limitNumber,applicants,jobQuestions,isOnline,allowOnline,jobMajors,startDate,endDate,payRate
10,3899323,BUS321 OnlineGrader,Online Student,"<p>An Online Grader is needed for BUS 321:Organizational Leadership. To qualify for the position, you must have taken the course and received a B&#43; or better. The job hours are flexible to the position. You must be living in Utah or Idaho.</p><p></p><p>For more information please contact the Online TA/Tutoring Office at 208-496-1595 or oas.employment&#64;byui.edu. Our office may contact you by phone or text during the hiring process. </p><p></p><p>Please upload a copy of your unofficial transcript with application,</p><p>Directions for downloading unofficial student transcripts</p><p> 1. Sign into the BYUI website</p><p>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</p><p>3. There is a &#34;more&#34; arrow on this menu. Click on that.</p><p>4. Select &#34;Records&#34;</p><p>5. Then, click on &#34;transcript request&#34;</p><p>6. On the left click &#34;view unofficial transcript&#34;</p><p>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</p><p>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</p><p>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</p>","An Online Grader is needed for BUS 321: Organizational Leadership. To qualify for the position, you must have taken the course and received a B+ or better. The job hours are flexible to the position. You must be living in Utah or Idaho.",True,2022-09-02T20:02:17.1568577,Esther Zonts,Up to 19 hours or when the work is done,100.0,99.0,Flexible,2022-09-12T12:00:00,2022-07-05T01:00:00,True,False,0,[],[],False,True,[],2022-08-24T12:00:00,2022-09-10T12:00:00,10.0
11,3898756,TESOL101 OnlineGrader,Campus Teaching Assistants,"<p>An Online Grader is needed for TESOL 101: Introduction to TESOL. To qualify for this position <b>you must have taken the class</b> or <b>TESOL 200</b> (campus version of the class) with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p><span>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</span></p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for TESOL 101: Introduction to TESOL. To qualify for this position you must have taken the class or TESOL 200 (campus version of the class) with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.8732221,Esther Zonts,Up to 19 hours or when the work is done,100.0,99.0,Flexible,2022-09-12T12:00:00,2022-06-22T01:00:00,True,False,0,[],[],False,False,[],2022-07-27T12:00:00,2022-09-10T12:00:00,10.0
12,3898755,TESOL101 OnlineGrader,Online Student,"<p>An Online Grader is needed for TESOL 101: Introduction to TESOL. To qualify for this position <b>you must have taken the class</b> or <b>TESOL 200</b> (campus version of the class) with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p><span>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</span></p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for TESOL 101: Introduction to TESOL. To qualify for this position you must have taken the class or TESOL 200 (campus version of the class) with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.8419671,Esther Zonts,Up to 19 hours or when the work is done,100.0,99.0,Flexible,2022-09-13T06:00:00,2022-06-22T01:00:00,True,False,0,[],[],False,True,[],2022-07-27T06:00:00,2022-09-12T06:00:00,10.0
13,3898672,REL261 OnlineGrader,Online Student,"<p>An Online Grader is needed for REL 261: Introduction to Family History. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p><span>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</span></p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for REL 261: Introduction to Family History. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.6851203,Esther Zonts,Up to 19 hours or when the work is done,100.0,99.0,Flexible,2022-09-12T12:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,True,[],2022-07-18T12:00:00,2022-09-12T12:00:00,10.0
14,3898670,DM150 OnlineGrader,Campus Teaching Assistants,"<p>An Online Grader is needed for DM 150:  Digital Marketing Analytics. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 150:  Digital Marketing Analytics. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.6538671,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,False,[],2022-07-06T00:00:00,2022-09-11T00:00:00,10.0
15,3898669,DM150 OnlineGrader,Online Student,"<p>An Online Grader is needed for DM 150:  Digital Marketing Analytics. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 150:  Digital Marketing Analytics. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.6226157,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,True,[],2022-07-06T00:00:00,2022-09-11T00:00:00,10.0
16,3898668,DM120 OnlineGrader,Campus Teaching Assistants,"<p>An Online Grader is needed for DM 120: Digital Marketing Strategy. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 120: Digital Marketing Strategy. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.5757346,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,False,[],2022-07-06T00:00:00,2022-09-11T00:00:00,10.0
17,3898667,DM120 OnlineGrader,Online Student,"<p>An Online Grader is needed for DM 120: Digital Marketing Strategy. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders needs to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 120: Digital Marketing Strategy. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.5444863,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T06:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,True,[],2022-07-21T06:00:00,2022-09-11T06:00:00,10.0
18,3898666,DMPC105 OnlineGrader,Campus Teaching Assistants,"<p>An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p>As work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.4976061,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,False,[],2022-07-22T00:00:00,2022-09-11T00:00:00,10.0
19,3898671,DMPC105 OnlineGrader,Online Student,"<p>An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. </p><p></p><p>As work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DMPC 105: Introduction to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.4663471,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T00:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,True,[],2022-07-22T00:00:00,2022-09-11T00:00:00,10.0
20,3898665,DM105 OnlineGrader,Campus Teaching Assistants,"<p>An Online Grader is needed for DM 105: Intro to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. The applicant will grade assignments.</p><p></p><p>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 105: Intro to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.4350886,Esther Zonts,Up to 19 hours or when the work is done,100.0,100.0,Flexible,2022-09-13T06:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,False,[],2022-07-21T06:00:00,2022-09-11T06:00:00,10.0
21,3898664,DM105 OnlineGrader,Online Student,"<p>An Online Grader is needed for DM 105: Intro to Digital Marketing. To qualify for this position you must have taken the class with a B&#43; or better. Applicants must be living in Idaho or Utah. The applicant will grade assignments.</p><p></p><p>Graders work in instructional teams. Timely completion of assigned work is crucial to success. Graders need to be self-disciplined by being committed and consistent in working every day to make sure all tasks are done on time.</p><p><br />For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment&#64;byui.edu.</p><p></p><p><span>Please upload a copy of your unofficial transcript with your application,</span></p><p><span>Directions for downloading unofficial student transcripts</span></p><p><span> 1. Sign into the BYUI website</span></p><p><span>2 On the left, there are some menus to choose from. Choose the &#34;Academic Resources&#34; menu.</span></p><p><span>3. There is a &#34;more&#34; arrow on this menu. Click on that.</span></p><p><span>4. Select &#34;Records&#34;</span></p><p><span>5. Then, click on &#34;transcript request&#34;</span></p><p><span>6. On the left click &#34;view unofficial transcript&#34;</span></p><p><span>7. Two arrows come down underneath this. Click on &#34;pdf unofficial transcript&#34;.</span></p><p><span>8. Once you see your transcript, you can download it as a PDF file on your computer or usb drive.</span></p><p><span>9. Then upload this pdf file as one of the 3 attachments (resume, cover letter, transcript) on your application.</span></p>","An Online Grader is needed for DM 105: Intro to Digital Marketing. To qualify for this position you must have taken the class with a B+ or better. Applicants must be living in Idaho or Utah. 
For more information please contact the Online Academic Support Office at 208-496-1595 or oas.employment@byui.edu.",True,2022-09-02T20:02:16.3882101,Esther Zonts,Up to 19 hours or when the work is done,100.0,99.0,Flexible,2022-09-13T06:00:00,2022-06-21T01:00:00,True,False,0,[],[],False,True,[],2022-07-21T06:00:00,2022-09-11T06:00:00,10.0
